State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Mumbai,InoxRCityGhatkoparW,English,09:45,Insignia,300₹,41,7
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:45,Insignia,300₹,41,7
Karnataka,Bangalore,CinepolisForumShantiniketan,English,10:15,SingleSofa,250₹,6,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,10:15,Lounger,180₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,10:15,DoubleSofa,160₹,24,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,10:15,Normal,140₹,56,0
Delhi,DelhiNcr,PvrSelectCityWalkGoldSaket,English,11:05,Platinum,500₹,24,0
Delhi,DelhiNcr,PvrSelectCityWalkGoldSaket,English,11:05,DboxPlatinum,500₹,16,2
Maharashtra,Mumbai,InoxMegaplexInorbitMall,English,12:05,Insignia,470₹,42,3
Karnataka,Bangalore,PvrPlayHouseForumMallKoramangala,English,12:25,3DClassic,200₹,92,0
Karnataka,Bangalore,PvrPlayHousePhoenixMarketcityMallWhit,English,13:25,3DRecliner,290₹,8,0
Karnataka,Bangalore,PvrPlayHousePhoenixMarketcityMallWhit,English,13:25,3DClassic,210₹,104,0
Maharashtra,Pune,PvrMarketCityGoldVimanNagar,English,13:30,GoldPrime,400₹,22,2
Maharashtra,Pune,PvrMarketCityGoldVimanNagar,English,13:30,GoldClassic,350₹,24,10
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:35,Recliner,280₹,8,6
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:35,Classic,180₹,26,0
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,14:35,Prime,180₹,46,24
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,15:25,Recliner,380₹,20,5
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,15:25,Prime,190₹,111,13
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,15:25,Classic,180₹,26,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,15:25,ClassicPlus,180₹,12,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English4DX,15:40,Normal,300₹,80,2
Gujarat,Ahmedabad,TimeCinemaAhmedabadCgSquareMall,English,19:30,Infinity1000,"1,000₹",12,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,19:35,Platinum,400₹,28,0
Haryana,Gurgaon,PvrAmbienceGoldGurgaon,English,19:35,PlatinumSuperior,400₹,16,2
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,English,20:30,Prime,200₹,17,2
Delhi,DelhiNcr,PvrSapphirePacificD21DwarkaDelhiNcr,English,20:30,Classic,170₹,44,3
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,English,20:55,Recliner,300₹,8,0
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,English,20:55,Prime,250₹,14,2
Delhi,DelhiNcr,PvrVegasPlayHouseDwarkaDelhiNcr,English,20:55,Classic,200₹,36,0
Chandigarh,Chandigarh,Pvr4DxElanteChandigarh,English4DX,21:25,Classic,400₹,92,2
Karnataka,Bangalore,PvrVegaPlayHouseBannerghattaRoad,English,21:30,3DClassic,210₹,62,11
Kerala,Cherthala,EvmGrandCinemasCherthala,English,21:43,Gold,129₹,185,85
Karnataka,Bangalore,CinepolisForumShantiniketan,English,21:45,Normal,200₹,56,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,21:45,Lounger,200₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,21:45,SingleSofa,200₹,6,0
Karnataka,Bangalore,CinepolisForumShantiniketan,English,21:45,DoubleSofa,200₹,24,0
Haryana,Gurgaon,PvrMgfMall4DxGurgaon,English4DX,21:45,Classic,290₹,84,6
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,21:50,Classic,300₹,107,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,21:50,Classic,300₹,120,8
Rajasthan,Jaipur,InoxGtCentralMallMalviyaNagar,Hindi,22:00,Kiddles,230₹,34,4
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,22:00,Recliner,400₹,8,4
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,22:00,Prime,220₹,46,16
MadhyaPradesh,Indore,PvrTreasureIslandMallSouthTukoganj,Hindi,22:00,Classic,200₹,26,0
