City,Name,Language,Time,Type,Price,Capacity,Booked
Kolhapur,InoxRelianceMegaMallLaxmipuri,Marathi,09:45,Club,140₹,98,0
Kolhapur,InoxRelianceMegaMallLaxmipuri,Marathi,09:45,Executive,140₹,25,0
Kolhapur,InoxRelianceMegaMallLaxmipuri,Marathi,09:45,Royale,140₹,36,25
Pune,InoxAmanoraMallHadapsar,Marathi,10:45,Royale,240₹,6,0
Pune,InoxAmanoraMallHadapsar,Marathi,10:45,Club,150₹,157,68
Pune,InoxAmanoraMallHadapsar,Marathi,10:45,Executive,150₹,42,0
Mumbai,CinepolisVivianaMall,Marathi,11:50,Premium,180₹,46,23
Mumbai,CinepolisVivianaMall,Marathi,11:50,Executive,160₹,106,13
Mumbai,CinepolisVivianaMall,Marathi,11:50,Normal,140₹,27,0
Ahmednagar,AshaSquareMultiplexAhmednagar,Marathi,12:00,GoldenClass,150₹,100,0
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,12:15,Sofa,180₹,17,0
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,12:15,Silver,150₹,42,0
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,12:15,Gold,150₹,128,13
Aurangabad,InoxProzoneMallChilkalthana,Marathi,12:25,Regular,160₹,212,73
Latur,PvrLatur,Marathi,12:30,Prime,160₹,82,24
Latur,PvrLatur,Marathi,12:30,ClassicPlus,150₹,183,23
Latur,PvrLatur,Marathi,12:30,Classic,110₹,42,2
Nagpur,AlankarCinemaGorepeth,Marathi,12:35,Balcony,100₹,100,0
Nagpur,AlankarCinemaGorepeth,Marathi,12:35,FirstBalcony,70₹,100,0
Pune,PvrMarketCityVimanNagar,Marathi,12:45,Recliner,400₹,12,8
Pune,PvrMarketCityVimanNagar,Marathi,12:45,PrimePlus,300₹,15,9
Pune,PvrMarketCityVimanNagar,Marathi,12:45,Classic,200₹,80,0
Pune,PvrMarketCityVimanNagar,Marathi,12:45,Prime,200₹,129,23
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,13:05,Silver,160₹,49,49
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,13:05,Premiere,140₹,91,69
Pune,CinepolisSeasonsMall,Marathi,13:10,Premium,200₹,40,39
Pune,CinepolisSeasonsMall,Marathi,13:10,Normal,180₹,23,4
Pune,CinepolisSeasonsMall,Marathi,13:10,Executive,180₹,52,47
Mumbai,CinepolisSeawoodsLT,Marathi,13:10,Vip,310₹,14,9
Mumbai,CinepolisSeawoodsLT,Marathi,13:10,Premium,220₹,40,32
Mumbai,CinepolisSeawoodsLT,Marathi,13:10,Executive,200₹,74,36
Mumbai,CinepolisSeawoodsLT,Marathi,13:10,Normal,180₹,49,2
Nanded,PvrTreasureBazaarMallNanded,Marathi,13:30,PrimePlus,160₹,63,18
Nanded,PvrTreasureBazaarMallNanded,Marathi,13:30,Prime,140₹,100,9
Nanded,PvrTreasureBazaarMallNanded,Marathi,13:30,Classic,120₹,70,1
Mumbai,CarnivalMoviestarGoregaonW,Marathi,14:15,GoldOffline,130₹,46,46
Mumbai,CarnivalMoviestarGoregaonW,Marathi,14:15,SilverOffline,100₹,24,12
Mumbai,CarnivalHumaKanjurmargW,Marathi,15:15,PlatinumOffline,140₹,84,28
Mumbai,CarnivalHumaKanjurmargW,Marathi,15:15,GoldOffline,110₹,76,37
Mumbai,CarnivalHumaKanjurmargW,Marathi,15:15,SilverOffline,110₹,95,0
Nagpur,AlankarCinemaGorepeth,Marathi,15:25,Balcony,100₹,100,0
Nagpur,AlankarCinemaGorepeth,Marathi,15:25,FirstBalcony,70₹,100,0
Khopoli,GoldCinemaKhopoli,Marathi,15:30,Gold,130₹,100,0
Mumbai,CarnivalImaxWadala,Marathi,16:00,PremiumOffline,210₹,53,21
Mumbai,CarnivalImaxWadala,Marathi,16:00,PlatinumOffline,160₹,220,46
Mumbai,CarnivalImaxWadala,Marathi,16:00,GoldOffline,140₹,84,0
Pune,CarnivalPremierPlazaChinchwad,Marathi,16:30,PremiumReclineOffline,250₹,19,18
Pune,CarnivalPremierPlazaChinchwad,Marathi,16:30,PlatinumOffline,170₹,189,182
Pune,CarnivalPremierPlazaChinchwad,Marathi,16:30,GoldOffline,150₹,80,31
Pune,CarnivalPremierPlazaChinchwad,Marathi,16:30,SilverOffline,130₹,40,1
Nagpur,AlankarCinemaGorepeth,Marathi,18:25,Balcony,100₹,100,0
Nagpur,AlankarCinemaGorepeth,Marathi,18:25,FirstBalcony,70₹,100,0
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,18:30,Sofa,180₹,17,7
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,18:30,Silver,150₹,42,0
Baramati,CarnivalCinemasSubhadraMallBaramati,Marathi,18:30,Gold,150₹,128,63
Mumbai,PvrOrionPanvel,Marathi,18:45,PrimePlus,260₹,34,4
Mumbai,PvrOrionPanvel,Marathi,18:45,Prime,230₹,115,25
Mumbai,PvrOrionPanvel,Marathi,18:45,Classic,210₹,28,0
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,19:00,Silver,210₹,209,53
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,19:00,Premiere,180₹,106,12
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,19:00,Red,160₹,48,5
Nashik,CinemaxCityCenterNasik,Marathi,19:25,Recliner,380₹,18,6
Nashik,CinemaxCityCenterNasik,Marathi,19:25,Prime,230₹,139,98
Nashik,CinemaxCityCenterNasik,Marathi,19:25,Classic,200₹,34,0
Kolhapur,PvrDypCityMallKavalaNaka,Marathi,19:40,Classic,150₹,42,0
Kolhapur,PvrDypCityMallKavalaNaka,Marathi,19:40,Prime,150₹,194,124
Nagpur,AlankarCinemaGorepeth,Marathi,21:20,Balcony,100₹,100,0
Nagpur,AlankarCinemaGorepeth,Marathi,21:20,FirstBalcony,70₹,100,0
Khopoli,GoldCinemaKhopoli,Marathi,22:00,Gold,130₹,100,0
