State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,10:00,Recliner,250₹,13,7
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,10:00,Classic,195₹,246,69
Telangana,Hyderabad,PvrNextGalleriaMallPanjagutta,Telugu,10:00,Classic,195₹,145,11
AndhraPradesh,Visakhapatnam,SrilakshmiNarasimhaTheatreKothavalasa,Telugu,10:45,Premium,100₹,366,278
AndhraPradesh,Kaikaluru,MagantiCenimasKaikaluru,Telugu,11:00,FirstClass,100₹,282,28
AndhraPradesh,Kaikaluru,MagantiCenimasKaikaluru,Telugu,11:00,SecondClass,78₹,108,0
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,11:00,Premium,140₹,264,71
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,11:00,NonPremium,70₹,95,0
AndhraPradesh,Rajahmundry,UrvasiComplexRajahmundry,Telugu,11:00,UpperBalcony,112₹,195,195
AndhraPradesh,Rajahmundry,UrvasiComplexRajahmundry,Telugu,11:00,LowerBalcony,112₹,222,2
AndhraPradesh,Rajahmundry,UrvasiComplexRajahmundry,Telugu,11:00,SecondCl,75₹,140,0
AndhraPradesh,Mylavaram,NarayanTheatreMylavaram,Telugu,11:00,FirstClass,100₹,268,72
AndhraPradesh,Mylavaram,NarayanTheatreMylavaram,Telugu,11:00,SecondClass,78₹,92,0
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,11:00,PremiumClass,140₹,163,147
AndhraPradesh,Visakhapatnam,RamaDevi4KVizag,Telugu,11:00,NonPremiumClass,140₹,115,115
AndhraPradesh,Anakapalle,SvcSriSatyaACDtsAnakapalle,Telugu,11:00,Premium,112₹,344,2
AndhraPradesh,Anakapalle,SvcSriSatyaACDtsAnakapalle,Telugu,11:00,NonPemium,70₹,128,128
AndhraPradesh,Mandapeta,SriVijayaMahal2KDtsMandapeta,Telugu,11:15,FirstClass,110₹,314,196
AndhraPradesh,Mandapeta,SriVijayaMahal2KDtsMandapeta,Telugu,11:15,SecondClass,70₹,100,100
AndhraPradesh,Addanki,VnsCineComplexAddanki,Telugu,11:15,Balcony,110₹,183,0
AndhraPradesh,Addanki,VnsCineComplexAddanki,Telugu,11:15,FirstClass,80₹,60,0
AndhraPradesh,Adoni,SaiBabaTheatreAdoni,Telugu,11:30,FirstClass,110₹,257,39
AndhraPradesh,Adoni,SaiBabaTheatreAdoni,Telugu,11:30,SecondClass,90₹,96,0
AndhraPradesh,Vuyyuru,DeepakMahalVuyyuru,Telugu,11:30,Premium,100₹,281,63
AndhraPradesh,Anantapur,GowriCinemaAnantapur,Telugu,11:30,Platinum,148₹,146,23
AndhraPradesh,Anantapur,GowriCinemaAnantapur,Telugu,11:30,Gold,112₹,61,0
AndhraPradesh,Machilipatnam,RevathiPicturePalaceMachilipatnam,Telugu,11:30,Premium,145₹,178,15
AndhraPradesh,Machilipatnam,RevathiPicturePalaceMachilipatnam,Telugu,11:30,NonPremium,110₹,62,62
AndhraPradesh,Guntur,JleCinemasGuntur,Telugu,11:35,Elite,295₹,17,0
AndhraPradesh,Guntur,JleCinemasGuntur,Telugu,11:35,Gold,177₹,123,7
AndhraPradesh,Vijayawada,CapitalCinemasTrendsetmall,Telugu,11:45,Gold,295₹,17,2
AndhraPradesh,Vijayawada,CapitalCinemasTrendsetmall,Telugu,11:45,Executive,177₹,257,12
AndhraPradesh,Nellore,SpiceCinemasEarlierTheCinemaMg,Telugu,12:10,177Elite,177₹,131,33
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,12:50,Royal,250₹,11,0
Telangana,Hyderabad,InoxGvkOneBanjaraHills,Telugu,12:50,Executive,195₹,158,12
Telangana,Hyderabad,PlatinumCinemasGachibowli,Telugu,13:45,PlatinumPremiumRecliner,300₹,15,9
Telangana,Hyderabad,PlatinumCinemasGachibowli,Telugu,13:45,PlatinumRecliners,300₹,24,2
AndhraPradesh,Mylavaram,NarayanTheatreMylavaram,Telugu,14:00,FirstClass,100₹,268,72
AndhraPradesh,Mylavaram,NarayanTheatreMylavaram,Telugu,14:00,SecondClass,78₹,92,0
AndhraPradesh,Kaikaluru,MagantiCenimasKaikaluru,Telugu,14:15,FirstClass,100₹,282,28
AndhraPradesh,Kaikaluru,MagantiCenimasKaikaluru,Telugu,14:15,SecondClass,78₹,108,0
AndhraPradesh,Addanki,VnsCineComplexAddanki,Telugu,14:15,Balcony,110₹,183,0
AndhraPradesh,Addanki,VnsCineComplexAddanki,Telugu,14:15,FirstClass,80₹,60,0
AndhraPradesh,Mandapeta,SriVijayaMahal2KDtsMandapeta,Telugu,14:20,FirstClass,110₹,314,200
AndhraPradesh,Mandapeta,SriVijayaMahal2KDtsMandapeta,Telugu,14:20,SecondClass,70₹,100,100
AndhraPradesh,Adoni,SaiBabaTheatreAdoni,Telugu,14:30,FirstClass,110₹,257,39
AndhraPradesh,Adoni,SaiBabaTheatreAdoni,Telugu,14:30,SecondClass,90₹,96,0
AndhraPradesh,Srikakulam,MithraMovieMaxMaruthiTheatreSrikakulam,Telugu,14:30,Premium,140₹,264,73
