City,Name,Language,Time,Type,Price,Capacity,Booked
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,10:30,Premium,145₹,199,43
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,10:30,NonPremium,100₹,183,43
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,10:45,ReservedClass,145₹,359,339
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,10:45,SecondClass,100₹,59,59
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,10:45,ThirdClass,50₹,94,94
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,Balcony,110₹,180,128
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,BoxA,110₹,24,18
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,BoxB,110₹,22,22
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,ReservedClass,110₹,167,167
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,DressCircle,100₹,98,98
Yellandu,SriSeetharamaTheaterYellandu,Telugu,11:00,ClassC,50₹,96,96
Madhira,ShanthiTheatreMadhira,Telugu,11:15,Balcony,100₹,223,76
Tenali,SangameswaraCinemasTenali,Telugu,11:30,Gold,150₹,204,17
Tenali,SangameswaraCinemasTenali,Telugu,11:30,Silver,60₹,54,0
Madhira,ShanthiTheatreMadhira,Telugu,14:15,Balcony,100₹,223,76
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,14:30,Premium,145₹,199,43
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,14:30,NonPremium,100₹,183,43
Tenali,SangameswaraCinemasTenali,Telugu,14:30,Gold,150₹,204,17
Tenali,SangameswaraCinemasTenali,Telugu,14:30,Silver,60₹,54,0
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,Balcony,110₹,180,128
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,BoxA,110₹,24,18
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,BoxB,110₹,22,22
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,ReservedClass,110₹,167,167
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,DressCircle,100₹,98,98
Yellandu,SriSeetharamaTheaterYellandu,Telugu,14:30,ClassC,50₹,96,96
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,14:30,ReservedClass,145₹,359,339
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,14:30,SecondClass,100₹,59,59
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,14:30,ThirdClass,50₹,94,94
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,18:00,Premium,145₹,199,43
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,18:00,NonPremium,100₹,183,43
Madhira,ShanthiTheatreMadhira,Telugu,18:15,Balcony,100₹,223,76
Tenali,SangameswaraCinemasTenali,Telugu,18:30,Gold,150₹,204,17
Tenali,SangameswaraCinemasTenali,Telugu,18:30,Silver,60₹,54,0
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,Balcony,110₹,180,128
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,BoxA,110₹,24,18
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,BoxB,110₹,22,22
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,ReservedClass,110₹,167,167
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,DressCircle,100₹,98,98
Yellandu,SriSeetharamaTheaterYellandu,Telugu,18:30,ClassC,50₹,96,96
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,18:30,ReservedClass,145₹,359,339
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,18:30,SecondClass,100₹,59,59
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,18:30,ThirdClass,50₹,94,94
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,21:00,Premium,145₹,199,43
Visakhapatnam,DurgaTheatreACDolbySoundMadhurawada,Telugu,21:00,NonPremium,100₹,183,43
Madhira,ShanthiTheatreMadhira,Telugu,21:15,Balcony,100₹,223,76
Tenali,SangameswaraCinemasTenali,Telugu,21:30,Gold,150₹,204,17
Tenali,SangameswaraCinemasTenali,Telugu,21:30,Silver,60₹,54,1
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,Balcony,110₹,180,128
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,BoxA,110₹,24,18
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,BoxB,110₹,22,22
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,ReservedClass,110₹,167,167
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,DressCircle,100₹,98,98
Yellandu,SriSeetharamaTheaterYellandu,Telugu,21:30,ClassC,50₹,96,96
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,21:45,ReservedClass,145₹,359,339
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,21:45,SecondClass,100₹,59,59
Visakhapatnam,SapthagiriTheatreChittivalasa,Telugu,21:45,ThirdClass,50₹,94,94
