State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kolkata,CinepolisLakeMall,Japanese,08:45,Vip,300₹,12,1
WestBengal,Kolkata,CinepolisLakeMall,Japanese,08:45,Normal,150₹,40,0
WestBengal,Kolkata,CinepolisLakeMall,Japanese,08:45,Premium,150₹,20,7
WestBengal,Kolkata,CinepolisLakeMall,Japanese,08:45,Executive,150₹,187,2
Odisha,Bhubaneswar,CinepolisEsplanade,Japanese,09:00,Vip,350₹,13,0
Odisha,Bhubaneswar,CinepolisEsplanade,Japanese,09:00,Normal,150₹,35,0
Odisha,Bhubaneswar,CinepolisEsplanade,Japanese,09:00,Premium,150₹,66,44
Odisha,Bhubaneswar,CinepolisEsplanade,Japanese,09:00,Executive,150₹,94,11
Maharashtra,Nagpur,PvrEmpressCityMallNagpur,Japanese,09:00,Prime,170₹,166,26
Maharashtra,Nagpur,PvrEmpressCityMallNagpur,Japanese,09:00,Classic,140₹,56,0
MadhyaPradesh,Indore,InoxC21MallSheetalNagar,Japanese,09:00,Normal,112₹,164,2
Gujarat,Vadodara,PvrEvaMallManjalpur,Japanese,09:00,Prime,150₹,57,0
Gujarat,Vadodara,PvrEvaMallManjalpur,Japanese,09:00,PrimePlus,150₹,115,0
Gujarat,Vadodara,PvrEvaMallManjalpur,Japanese,09:00,Classic,150₹,57,0
Maharashtra,Nashik,CinemaxCityCenterNasik,Japanese,09:00,Recliner,260₹,14,9
Maharashtra,Nashik,CinemaxCityCenterNasik,Japanese,09:00,Prime,110₹,139,25
Maharashtra,Nashik,CinemaxCityCenterNasik,Japanese,09:00,Classic,100₹,34,0
Maharashtra,Mumbai,CinepolisVivianaMall,Japanese,09:00,Normal,150₹,24,0
Maharashtra,Mumbai,CinepolisVivianaMall,Japanese,09:00,Premium,150₹,12,2
Maharashtra,Mumbai,CinepolisVivianaMall,Japanese,09:00,Executive,150₹,72,23
Maharashtra,Mumbai,InoxRCityGhatkoparW,Japanese,09:00,RoyalRecliner,230₹,12,2
Maharashtra,Mumbai,InoxRCityGhatkoparW,Japanese,09:00,Club,140₹,63,6
Maharashtra,Mumbai,InoxRCityGhatkoparW,Japanese,09:00,Royal,140₹,37,7
Maharashtra,Mumbai,InoxRCityGhatkoparW,Japanese,09:00,Executive,112₹,36,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Japanese,09:00,RoyalRecliner,230₹,12,2
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Japanese,09:00,Club,140₹,63,6
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Japanese,09:00,Royal,140₹,37,7
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Japanese,09:00,Executive,112₹,36,0
Maharashtra,Mumbai,PvrXperiaPalavaDombivaliE,Japanese,09:00,Recliner,250₹,12,0
Maharashtra,Mumbai,PvrXperiaPalavaDombivaliE,Japanese,09:00,Prime,150₹,108,15
Maharashtra,Mumbai,PvrXperiaPalavaDombivaliE,Japanese,09:00,Classic,130₹,36,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Japanese,09:00,Royal,200₹,46,2
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Japanese,09:00,Club,180₹,72,2
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Japanese,09:00,Executive,160₹,24,0
Goa,Goa,InoxPorvorimBardez,Japanese,09:05,RoyalRecliner,270₹,15,2
Goa,Goa,InoxPorvorimBardez,Japanese,09:05,Club,150₹,116,0
Goa,Goa,InoxPorvorimBardez,Japanese,09:05,Executive,150₹,36,0
Goa,Goa,InoxPorvorimBardez,Japanese,09:05,Royal,150₹,59,7
UttarPradesh,Noida,PvrLogixCityCentreNoida,Japanese,09:05,Classic,99₹,87,46
Delhi,DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,Japanese,09:05,3DPlatinum,600₹,27,0
Delhi,DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,Japanese,09:05,3DPlatinumSuperior,600₹,10,0
Delhi,DelhiNcr,PvrVikaspuri,Japanese,09:05,Prime,200₹,59,3
Delhi,DelhiNcr,PvrVikaspuri,Japanese,09:05,ClassicPlus,170₹,105,8
Delhi,DelhiNcr,PvrVikaspuri,Japanese,09:05,Classic,150₹,44,2
TamilNadu,Madurai,InoxVishaalDeMalMadurai,Japanese,09:05,Club,197₹,246,7
TamilNadu,Madurai,InoxVishaalDeMalMadurai,Japanese,09:05,Executive,66₹,23,0
Uttarakhand,Dehradun,PvrPacificMallDehradun,Japanese,09:10,Prime,99₹,72,65
Uttarakhand,Dehradun,PvrPacificMallDehradun,Japanese,09:10,Classic,99₹,24,0
Maharashtra,Pune,InoxBundGarden,Japanese,09:15,DressCircle,140₹,194,21
Maharashtra,Pune,InoxBundGarden,Japanese,09:15,Galleria,112₹,55,4
Maharashtra,Pune,InoxElproCitySquarePune,Japanese,09:15,Royale,150₹,71,22
Maharashtra,Pune,InoxElproCitySquarePune,Japanese,09:15,Club,130₹,85,3
Maharashtra,Pune,InoxElproCitySquarePune,Japanese,09:15,Executive,130₹,34,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,Japanese,09:35,Recliner,450₹,14,0
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,Japanese,09:35,Prime,250₹,189,38
Maharashtra,Pune,PvrIconPavillionMallShivajinagar,Japanese,09:35,Classic,230₹,40,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Japanese,09:35,Executive,140₹,32,0
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Japanese,09:35,Premiere,140₹,125,8
Maharashtra,Mumbai,InoxMegaplexInorbitMall,Japanese,09:35,Silver,140₹,76,4
Maharashtra,Mumbai,PvrCityOneMallPimpri,Japanese,09:35,Prime,130₹,132,15
Maharashtra,Mumbai,PvrCityOneMallPimpri,Japanese,09:35,Classic,110₹,39,0
Karnataka,Bangalore,PvrPlayHousePhoenixMarketcityMallWhit,Japanese,09:40,Recliner,350₹,8,4
Karnataka,Bangalore,PvrPlayHousePhoenixMarketcityMallWhit,Japanese,09:40,Classic,190₹,104,14
Karnataka,Bangalore,CinepolisOrionEastMall,Japanese,09:45,Premium,200₹,58,26
Karnataka,Bangalore,CinepolisOrionEastMall,Japanese,09:45,Executive,180₹,114,0
Karnataka,Bangalore,CinepolisOrionEastMall,Japanese,09:45,Normal,160₹,34,4
Maharashtra,Thane,InoxKorumMallThaneW,Japanese,09:45,Royal,250₹,18,6
Maharashtra,Thane,InoxKorumMallThaneW,Japanese,09:45,Club,130₹,119,36
Maharashtra,Thane,InoxKorumMallThaneW,Japanese,09:45,Executive,112₹,51,0
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,Japanese,09:50,Premier,140₹,118,7
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,Japanese,09:50,Silver,140₹,28,3
Maharashtra,Mumbai,InoxRaghuleelaMallVashi,Japanese,09:50,Executive,112₹,21,3
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Japanese,09:50,Royale,160₹,48,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Japanese,09:50,Club,140₹,108,3
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,Japanese,09:50,Executive,112₹,36,2
Telangana,Hyderabad,PvrInorbitCyberabad,Japanese,10:00,Classic,200₹,161,14
Karnataka,Bangalore,InoxMantriSquareMalleshwaram,Japanese,10:00,Club,190₹,209,19
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Japanese,10:00,Recliner,280₹,20,5
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Japanese,10:00,Prime,150₹,111,11
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Japanese,10:00,Classic,150₹,26,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Japanese,10:00,ClassicPlus,150₹,12,0
AndhraPradesh,Visakhapatnam,InoxVarunBeachBeachRoad,Japanese,10:00,Excutive,177₹,137,33
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Japanese,10:00,Box,150₹,4,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Japanese,10:00,Economy,150₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Japanese,10:00,Executive,150₹,160,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Japanese,10:00,Royal,150₹,53,7
Kerala,Kochi,PvrLuluKochi,Japanese,10:00,Recliner,290₹,13,11
Kerala,Kochi,PvrLuluKochi,Japanese,10:00,Prime,160₹,92,91
Kerala,Kochi,PvrLuluKochi,Japanese,10:00,ClassicPlus,140₹,126,124
Kerala,Kochi,PvrLuluKochi,Japanese,10:00,Classic,110₹,54,25
Karnataka,Mangalore,CinepolisCityCentreMall,Japanese,10:00,Normal,200₹,46,0
Karnataka,Mangalore,CinepolisCityCentreMall,Japanese,10:00,Premium,200₹,87,3
Karnataka,Mangalore,CinepolisCityCentreMall,Japanese,10:00,Executive,200₹,225,0
Karnataka,Bangalore,CinepolisForumShantiniketan,Japanese,10:05,Vip,400₹,11,0
Karnataka,Bangalore,CinepolisForumShantiniketan,Japanese,10:05,Premium,200₹,30,24
Karnataka,Bangalore,CinepolisForumShantiniketan,Japanese,10:05,Executive,180₹,60,6
Karnataka,Bangalore,CinepolisForumShantiniketan,Japanese,10:05,Normal,160₹,26,0
Kerala,Angadipuram,InoxTheMarinaMallOmr,Japanese,10:05,Club,211₹,180,19
Kerala,Angadipuram,InoxTheMarinaMallOmr,Japanese,10:05,Executive,66₹,24,23
UttarPradesh,Ghaziabad,PvrMahagunVaishali,Japanese,10:05,Recliner,149₹,10,10
UttarPradesh,Ghaziabad,PvrMahagunVaishali,Japanese,10:05,Classic,99₹,159,45
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Japanese,10:15,Recliner,350₹,8,2
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Japanese,10:15,Classic,200₹,132,24
Maharashtra,Aurangabad,InoxProzoneMallChilkalthana,Japanese,10:15,RoyaleRecliners,300₹,10,0
Maharashtra,Aurangabad,InoxProzoneMallChilkalthana,Japanese,10:15,Royale,170₹,60,9
Maharashtra,Aurangabad,InoxProzoneMallChilkalthana,Japanese,10:15,Club,160₹,93,0
Maharashtra,Aurangabad,InoxProzoneMallChilkalthana,Japanese,10:15,Executive,150₹,36,0
Maharashtra,Pune,PvrMarketCityVimanNagar,Japanese,10:15,PrimePlus,250₹,10,3
