City,Name,Language,Time,Type,Price,Capacity,Booked
Hyderabad,PvrKukatpallyHyderabad,Telugu,11:00,Recliner,350₹,12,5
Hyderabad,PvrKukatpallyHyderabad,Telugu,11:00,Classic,200₹,232,0
Pithapuram,SriVenkateswara2KACDtsPithapuram,Telugu,11:30,FirstClass,100₹,346,94
Pithapuram,SriVenkateswara2KACDtsPithapuram,Telugu,11:30,SecondClass,50₹,74,0
Anantapur,GowriCinemaAnantapur,Telugu,11:30,Platinum,148₹,146,34
Anantapur,GowriCinemaAnantapur,Telugu,11:30,Gold,112₹,61,0
Bangalore,InoxGarudaYelahankaBangalore,Telugu,11:30,Club,170₹,111,0
Bangalore,InoxGarudaYelahankaBangalore,Telugu,11:30,Executive,160₹,72,0
Tatipaka,SriVenkateswaraTatipaka,Telugu,11:30,ResevedClass,100₹,286,102
Hyderabad,InoxGsmMallHyderabad,Telugu,11:45,Royal,350₹,8,0
Hyderabad,InoxGsmMallHyderabad,Telugu,11:45,Executive,200₹,136,4
Warangal,VenkatramaWarangal,Telugu,12:00,BoxA,100₹,40,40
Warangal,VenkatramaWarangal,Telugu,12:00,BoxB,100₹,40,40
Warangal,VenkatramaWarangal,Telugu,12:00,Balcony,100₹,377,305
Warangal,VenkatramaWarangal,Telugu,12:00,DressCircle,80₹,184,154
Warangal,VenkatramaWarangal,Telugu,12:00,FirstClass,50₹,150,150
Bangalore,InnovativeMultiplexMarathahalli,Telugu,12:15,Premium,200₹,89,12
Bangalore,InoxForumNeighbourhoodMallWhiteField,Telugu,12:45,Silver,230₹,69,0
Bangalore,InoxForumNeighbourhoodMallWhiteField,Telugu,12:45,Premiere,220₹,78,0
Bangalore,PvrVrWhitefieldRoad,Telugu,13:05,Recliner,400₹,14,0
Bangalore,PvrVrWhitefieldRoad,Telugu,13:05,Prime,240₹,17,0
Bangalore,PvrVrWhitefieldRoad,Telugu,13:05,Classic,220₹,115,0
Visakhapatnam,InoxCmrCentralMaddilapalem,Telugu,13:30,Executive,177₹,151,3
Guntur,NaazCinemasGuntur,Telugu,14:30,GoldClass,112₹,167,24
Guntur,NaazCinemasGuntur,Telugu,14:30,EliteClass,78₹,61,0
Tatipaka,SriVenkateswaraTatipaka,Telugu,14:30,ResevedClass,100₹,286,102
