State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,PlatinumOffline,100₹,36,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,GoldOffline,90₹,18,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,SilverOffline,80₹,9,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,PremiumReclineOffline,170₹,19,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,PlatinumOffline,100₹,189,1
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,GoldOffline,90₹,80,0
Maharashtra,Pune,CarnivalPremierPlazaChinchwad,Hindi,09:20,SilverOffline,80₹,40,2
Maharashtra,Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:25,Royale,90₹,59,0
Maharashtra,Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:25,Club,80₹,168,0
Maharashtra,Nagpur,InoxJaswantTuliMallKampteeRoad,Hindi,09:25,Executive,70₹,46,0
Odisha,Bhubaneswar,InoxSymphonyMallRudrapur,Hindi,09:35,Club,112₹,64,0
Odisha,Bhubaneswar,InoxSymphonyMallRudrapur,Hindi,09:35,Executive,112₹,20,0
Rajasthan,Jaipur,CinestarMultiplexVidhyadharNagar,Hindi,09:45,Recliner,300₹,8,0
Rajasthan,Jaipur,CinestarMultiplexVidhyadharNagar,Hindi,09:45,CoupleRecliner,300₹,12,0
Rajasthan,Jaipur,CinestarMultiplexVidhyadharNagar,Hindi,09:45,Gold,110₹,119,0
Rajasthan,Jaipur,CinestarMultiplexVidhyadharNagar,Hindi,09:45,Platinum,110₹,123,0
Rajasthan,Jaipur,CinepolisTritonMegaMall,Hindi,09:45,Normal,140₹,34,0
Rajasthan,Jaipur,CinepolisTritonMegaMall,Hindi,09:45,Executive,140₹,199,21
Gujarat,Bhavnagar,Top3MultiplexBhavnagar,Hindi,10:00,Gold,100₹,70,0
Gujarat,Bhavnagar,Top3MultiplexBhavnagar,Hindi,10:00,Silver,80₹,54,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Hindi,10:00,Recliner,350₹,8,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Hindi,10:00,PrimePlus,150₹,66,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Hindi,10:00,Prime,100₹,65,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Hindi,10:00,Classic,90₹,39,0
Delhi,DelhiNcr,CinepolisDlfAvenue,Hindi,10:05,Premium,180₹,32,4
Delhi,DelhiNcr,CinepolisDlfAvenue,Hindi,10:05,Executive,160₹,56,2
Delhi,DelhiNcr,CinepolisDlfAvenue,Hindi,10:05,Normal,140₹,42,0
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:05,Silver,99₹,192,0
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:05,Gold,99₹,36,0
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:05,Premium,99₹,84,0
MadhyaPradesh,Indore,InoxC21MallSheetalNagar,Hindi,10:10,Normal,110₹,163,0
Punjab,Jalandhar,PvrMbdNeopolisMallJalandhar,Hindi,10:15,Recliner,270₹,8,2
Punjab,Jalandhar,PvrMbdNeopolisMallJalandhar,Hindi,10:15,Prime,215₹,10,1
Punjab,Jalandhar,PvrMbdNeopolisMallJalandhar,Hindi,10:15,ClassicPlus,150₹,146,2
Punjab,Jalandhar,PvrMbdNeopolisMallJalandhar,Hindi,10:15,Classic,130₹,95,0
Maharashtra,Mumbai,FunCinemaKStarMall,Hindi,10:15,Normal,120₹,116,0
Maharashtra,Mumbai,FunCinemaKStarMall,Hindi,10:15,Premium,120₹,35,7
Maharashtra,Mumbai,FunCinemaKStarMall,Hindi,10:15,Executive,120₹,107,0
Punjab,Mohali,CinepolisBestechSquareMall,Hindi,10:15,Vip,260₹,10,0
Punjab,Mohali,CinepolisBestechSquareMall,Hindi,10:15,Premium,160₹,38,0
Punjab,Mohali,CinepolisBestechSquareMall,Hindi,10:15,Executive,140₹,69,0
Punjab,Mohali,CinepolisBestechSquareMall,Hindi,10:15,Normal,120₹,26,0
Haryana,Faridabad,PvrCrownPlazaFaridabad,Hindi,10:15,Classic,99₹,26,0
Haryana,Faridabad,PvrCrownPlazaFaridabad,Hindi,10:15,Prime,99₹,141,0
Haryana,Faridabad,PvrCrownPlazaFaridabad,Hindi,10:15,PrimePlus,99₹,27,0
UttarPradesh,Agra,GoldCinemaAshokCosmosMall,Hindi,10:15,Gold,150₹,109,0
UttarPradesh,Lucknow,InoxLucknowCrownMallLucknow,Hindi,10:15,RoyaleRecliners,199₹,13,2
UttarPradesh,Lucknow,InoxLucknowCrownMallLucknow,Hindi,10:15,Club,99₹,134,0
UttarPradesh,Lucknow,InoxLucknowCrownMallLucknow,Hindi,10:15,Executive,99₹,28,0
UttarPradesh,Lucknow,InoxLucknowCrownMallLucknow,Hindi,10:15,Royale,99₹,34,0
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,10:20,Recliner,199₹,12,0
UttarPradesh,Lucknow,PvrSaharaGanjMallHazratganj,Hindi,10:20,Classic,99₹,171,3
Maharashtra,Mumbai,CarnivalMoviestarGoregaonW,Hindi,10:25,SilverOffline,80₹,35,0
Maharashtra,Mumbai,CarnivalMoviestarGoregaonW,Hindi,10:25,GoldOffline,80₹,53,2
UttarPradesh,Aligarh,DdCinemasVadraCinemaAligarh,Hindi,10:30,ClubRecliner,250₹,14,0
UttarPradesh,Aligarh,DdCinemasVadraCinemaAligarh,Hindi,10:30,PremierRocker,110₹,320,0
Gujarat,Ahmedabad,DeviMultiplexNaroda,Hindi,10:30,Gold,80₹,100,0
Gujarat,Ahmedabad,DeviMultiplexNaroda,Hindi,10:30,Platinum,80₹,100,0
UttarPradesh,Bareilly,PvrPhoenixUnitedBareilly,Hindi,10:30,Recliner,250₹,14,0
UttarPradesh,Bareilly,PvrPhoenixUnitedBareilly,Hindi,10:30,Prime,160₹,92,0
UttarPradesh,Bareilly,PvrPhoenixUnitedBareilly,Hindi,10:30,Classic,140₹,96,0
MadhyaPradesh,Bhopal,CinepolisAashimaMall,Hindi,10:30,Normal,110₹,34,0
MadhyaPradesh,Bhopal,CinepolisAashimaMall,Hindi,10:30,Premium,110₹,68,0
MadhyaPradesh,Bhopal,CinepolisAashimaMall,Hindi,10:30,Executive,110₹,123,0
Maharashtra,Pune,CinepolisWestendMall,Hindi,10:30,Normal,160₹,25,0
Maharashtra,Pune,CinepolisWestendMall,Hindi,10:30,Premium,160₹,47,0
Maharashtra,Pune,CinepolisWestendMall,Hindi,10:30,Executive,160₹,42,0
UttarPradesh,Ghaziabad,MoviemaxPacificMallGhaziabad,Hindi,10:30,Club,100₹,90,0
UttarPradesh,Ghaziabad,MoviemaxPacificMallGhaziabad,Hindi,10:30,Premium,100₹,161,0
UttarPradesh,Ghaziabad,MoviemaxPacificMallGhaziabad,Hindi,10:30,Executive,100₹,44,0
UttarPradesh,Lucknow,InoxGardensGalleriaMallRaebareliRoad,Hindi,10:40,Club,99₹,72,0
