State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Kerala,Kochi,PvrLuluKochi,Tamil,09:20,Recliner,240₹,13,0
Kerala,Kochi,PvrLuluKochi,Tamil,09:20,Prime,125₹,92,10
Kerala,Kochi,PvrLuluKochi,Tamil,09:20,ClassicPlus,110₹,126,2
Kerala,Kochi,PvrLuluKochi,Tamil,09:20,Classic,89₹,54,1
Karnataka,Bangalore,CinepolisForumShantiniketan,Tamil,09:30,Vip,350₹,9,0
Karnataka,Bangalore,CinepolisForumShantiniketan,Tamil,09:30,Premium,190₹,30,1
Karnataka,Bangalore,CinepolisForumShantiniketan,Tamil,09:30,Executive,170₹,60,0
Karnataka,Bangalore,CinepolisForumShantiniketan,Tamil,09:30,Normal,150₹,26,0
Karnataka,Bangalore,PvrVegaBannerghattaRoad,Tamil,09:30,Classic,112₹,138,4
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Tamil,09:50,Normal,150₹,32,0
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Tamil,09:50,Premium,150₹,52,4
Karnataka,Bangalore,CinepolisRoyalMeenakshiMall,Tamil,09:50,Executive,150₹,88,0
Karnataka,Bangalore,PvrForumMallKoramangala,Tamil,09:50,Lounger,160₹,11,0
Karnataka,Bangalore,PvrForumMallKoramangala,Tamil,09:50,Classic,112₹,161,19
Karnataka,Bangalore,FunCinemaSigmaMall,Tamil,10:00,Normal,112₹,66,0
Karnataka,Bangalore,FunCinemaSigmaMall,Tamil,10:00,Executive,112₹,251,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Tamil,10:05,Normal,110₹,10,0
Karnataka,Bangalore,CinepolisEtaNammaMall,Tamil,10:05,Premium,110₹,26,8
Karnataka,Bangalore,CinepolisEtaNammaMall,Tamil,10:05,Executive,110₹,82,0
Karnataka,Bangalore,InoxCentralMantriJunctionJpNagar,Tamil,10:05,Royal,220₹,10,2
Karnataka,Bangalore,InoxCentralMantriJunctionJpNagar,Tamil,10:05,Club,140₹,219,6
