State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Recliner,220₹,32,4
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Prime,150₹,96,9
Karnataka,Bangalore,PvrOrionMallDrRajkumarRoad,Telugu,09:15,Classic,112₹,180,1
Telangana,Karimnagar,PrathimaMultiplexKarimnagar,Telugu,09:30,SecondClass,80₹,220,6
Kerala,Kochi,PvrLuluKochi,Malayalam,09:35,Recliner,240₹,9,1
Kerala,Kochi,PvrLuluKochi,Malayalam,09:35,Prime,125₹,64,2
Kerala,Kochi,PvrLuluKochi,Malayalam,09:35,ClassicPlus,110₹,91,1
Kerala,Kochi,PvrLuluKochi,Malayalam,09:35,Classic,89₹,39,0
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,09:45,Royal,295₹,7,2
AndhraPradesh,Vijayawada,InoxLeplIconPatamata,Telugu,09:45,Club,177₹,200,8
AndhraPradesh,Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,09:50,Normal,177₹,28,0
AndhraPradesh,Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,09:50,Executive,177₹,150,27
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,09:50,Recliner,295₹,16,0
AndhraPradesh,Vijayawada,PvrRipplesVijayawada,Telugu,09:50,Classic,177₹,232,19
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,10:00,Normal,147₹,28,0
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,10:00,Premium,147₹,72,25
AndhraPradesh,Vijayawada,CinepolisPowerOneMall,Telugu,10:00,Executive,147₹,62,3
AndhraPradesh,Vijayawada,CinepolisPvpSquare,Telugu,10:00,Vip,295₹,10,0
AndhraPradesh,Vijayawada,CinepolisPvpSquare,Telugu,10:00,Normal,177₹,185,12
Telangana,Hyderabad,CinepolisCcplMall,Telugu,10:00,Executive,195₹,103,2
Telangana,Hyderabad,CinepolisSudhaCinemas,Telugu,10:00,Normal,195₹,51,0
Telangana,Hyderabad,CinepolisSudhaCinemas,Telugu,10:00,Executive,195₹,71,16
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,10:00,Recliner,250₹,9,9
Telangana,Hyderabad,PvrKukatpallyHyderabad,Telugu,10:00,Classic,195₹,135,48
Telangana,Hyderabad,PvrMusarambaghNewMalakpet,Telugu,10:00,Classic,195₹,150,27
AndhraPradesh,Vijayawada,InoxUrvasiComplexGandhiNagar,Telugu,10:00,Club,177₹,266,2
Telangana,Hyderabad,MirajShaliniShivaniCinemasKothapet,Telugu,10:00,Gold,250₹,29,0
Telangana,Hyderabad,MirajShaliniShivaniCinemasKothapet,Telugu,10:00,Executive,195₹,579,0
Kerala,Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,GoldOffline,300₹,13,2
Kerala,Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,SilverOffline,150₹,151,17
Kerala,Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,10:00,ExecutiveOffline,100₹,13,0
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,10:00,ClassicPlus,129₹,81,20
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,10:00,Classic,100₹,36,0
Telangana,Hyderabad,MirajShaliniShivaniCinemasKothapet,Telugu,10:00,Gold,250₹,28,1
Telangana,Hyderabad,MirajShaliniShivaniCinemasKothapet,Telugu,10:00,Executive,195₹,426,0
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Telugu,10:05,Recliner,250₹,8,6
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Telugu,10:05,Classic,195₹,132,17
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,10:05,Royal,250₹,7,6
Telangana,Hyderabad,InoxGsmMallHyderabad,Telugu,10:05,Executive,195₹,98,5
Telangana,Hyderabad,InoxMaheshwariParmeshwariMallKachiguda,Telugu,10:05,Executive,195₹,149,2
Telangana,Hyderabad,CinepolisMantraMall,Telugu,10:10,Vip,250₹,12,0
