City,Name,Language,Time,Type,Price,Capacity,Booked
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,10:45,Balcony,147₹,279,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,10:45,SecondClass,147₹,67,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,10:45,ThirdClass,100₹,94,0
Srikakulam,KinneraComplexSrikakulam,Telugu,11:00,Premium,147₹,253,32
Srikakulam,KinneraComplexSrikakulam,Telugu,11:00,NonPremium,100₹,148,0
Anantapur,GowriCinemaAnantapur,Telugu,11:30,Platinum,148₹,146,20
Anantapur,GowriCinemaAnantapur,Telugu,11:30,Gold,112₹,61,2
Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,12:15,Normal,177₹,29,0
Visakhapatnam,CinepolisSreekanyaCineglitz,Telugu,12:15,Executive,177₹,150,13
Vijayawada,CinepolisPowerOneMall,Telugu,12:25,Normal,147₹,24,0
Vijayawada,CinepolisPowerOneMall,Telugu,12:25,Premium,147₹,78,21
Vijayawada,CinepolisPowerOneMall,Telugu,12:25,Executive,147₹,54,0
Vizianagaram,InoxNcsMallBochuPeta,Telugu,13:20,Exclusive,177₹,199,4
Visakhapatnam,InoxCmrCentralMaddilapalem,Telugu,13:25,Executive,177₹,151,13
Hyderabad,CinepolisMantraMall,Telugu,13:45,Vip,350₹,10,0
Hyderabad,CinepolisMantraMall,Telugu,13:45,Normal,200₹,141,0
Hyderabad,InoxGvkOneBanjaraHills,Telugu,13:45,Royal,350₹,11,3
Hyderabad,InoxGvkOneBanjaraHills,Telugu,13:45,Executive,250₹,157,5
Hyderabad,PvrPanjaguttaHyderabad,Telugu,13:45,Classic,200₹,255,20
Hyderabad,MirajShaliniShivaniCinemasKothapet,Telugu,14:00,Executive,200₹,130,0
Hyderabad,PvrKukatpallyHyderabad,Telugu,14:00,Recliner,350₹,9,9
Hyderabad,PvrKukatpallyHyderabad,Telugu,14:00,Classic,200₹,135,6
Anantapur,GowriCinemaAnantapur,Telugu,14:30,Platinum,148₹,146,20
Anantapur,GowriCinemaAnantapur,Telugu,14:30,Gold,112₹,61,0
Srikakulam,KinneraComplexSrikakulam,Telugu,14:30,Premium,147₹,253,32
Srikakulam,KinneraComplexSrikakulam,Telugu,14:30,NonPremium,100₹,148,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,14:55,Balcony,147₹,279,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,14:55,SecondClass,147₹,67,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,14:55,ThirdClass,100₹,94,0
Visakhapatnam,InoxVizagChitralayaaMall,Telugu,15:25,Executive,177₹,116,6
Vijayawada,PvrRipplesVijayawada,Telugu,15:35,Recliner,295₹,13,13
Vijayawada,PvrRipplesVijayawada,Telugu,15:35,Classic,177₹,182,182
Vijayawada,CinepolisPvpSquare,Telugu,16:15,Normal,177₹,138,29
Vijayawada,InoxUrvasiComplexGandhiNagar,Telugu,16:15,Club,177₹,266,4
Hyderabad,CinepolisDslVirtueMall,Telugu,16:20,Vip,350₹,10,2
Hyderabad,CinepolisDslVirtueMall,Telugu,16:20,Normal,200₹,25,0
Hyderabad,CinepolisDslVirtueMall,Telugu,16:20,Executive,200₹,116,0
Vijayawada,InoxLeplIconPatamata,Telugu,16:25,Royal,295₹,7,0
Vijayawada,InoxLeplIconPatamata,Telugu,16:25,Club,177₹,200,0
Hyderabad,InoxGsmMallHyderabad,Telugu,16:35,Royal,350₹,8,0
Hyderabad,InoxGsmMallHyderabad,Telugu,16:35,Executive,250₹,100,0
Hyderabad,PvrNextGalleriaMallPanjagutta,Telugu,16:50,Classic,200₹,145,20
Hyderabad,PvrInorbitCyberabad,Telugu,16:55,Classic,295₹,161,161
Visakhapatnam,InoxVarunBeachBeachRoad,Telugu,17:00,Excutive,177₹,130,1
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:15,Balcony,147₹,279,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:15,SecondClass,147₹,67,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,18:15,ThirdClass,100₹,94,0
Kurnool,VijayaTheatreKurnool,Telugu,18:30,FirstClass,110₹,262,22
Kurnool,VijayaTheatreKurnool,Telugu,18:30,SecondClass,80₹,110,0
Anantapur,GowriCinemaAnantapur,Telugu,18:30,Platinum,148₹,146,20
Anantapur,GowriCinemaAnantapur,Telugu,18:30,Gold,112₹,61,0
Srikakulam,KinneraComplexSrikakulam,Telugu,18:30,Premium,147₹,253,32
Srikakulam,KinneraComplexSrikakulam,Telugu,18:30,NonPremium,100₹,148,0
Kurnool,VijayaTheatreKurnool,Telugu,21:30,FirstClass,110₹,262,22
Kurnool,VijayaTheatreKurnool,Telugu,21:30,SecondClass,80₹,110,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,Balcony,147₹,279,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,SecondClass,147₹,67,0
Anakapalle,SriSairamMovieLandAnakapalle,Telugu,21:30,ThirdClass,100₹,94,0
Anantapur,GowriCinemaAnantapur,Telugu,21:30,Platinum,148₹,146,20
Anantapur,GowriCinemaAnantapur,Telugu,21:30,Gold,112₹,61,2
Srikakulam,KinneraComplexSrikakulam,Telugu,21:45,Premium,147₹,253,48
Srikakulam,KinneraComplexSrikakulam,Telugu,21:45,NonPremium,100₹,148,0
Vijayawada,CapitalCinemasTrendsetmall,Telugu,22:25,Gold,295₹,27,3
Vijayawada,CapitalCinemasTrendsetmall,Telugu,22:25,Silver,177₹,21,4
Hyderabad,PvrMusarambaghNewMalakpet,Telugu,22:40,Classic,200₹,117,17
