City,Name,Language,Time,Type,Price,Capacity,Booked
Hospet,BalaPictureHouse2KHospet,Kannada,10:30,Maharaja,150₹,126,0
Ranebennur,ShriShankarTalkiesRanebennur,Kannada,10:30,Balcony,100₹,40,0
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,11:00,Balcony,150₹,150,64
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,11:00,First,100₹,460,132
Gadag,SriVenkateshCinema,Kannada,11:45,Gold,100₹,244,2
Gadag,SriVenkateshCinema,Kannada,11:45,Platinum,100₹,46,4
Gadag,SriVenkateshCinema,Kannada,11:45,Silver,80₹,305,0
Sirsi,NatarajMovieHallSirsi,Kannada,13:00,Balcony,150₹,160,116
Hospet,BalaPictureHouse2KHospet,Kannada,13:30,Maharaja,150₹,126,0
Ranebennur,ShriShankarTalkiesRanebennur,Kannada,13:30,Balcony,100₹,40,0
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,14:15,Balcony,150₹,150,64
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,14:15,First,100₹,460,132
Sirsi,NatarajMovieHallSirsi,Kannada,16:00,Balcony,150₹,160,116
Hospet,BalaPictureHouse2KHospet,Kannada,17:30,Maharaja,150₹,126,0
Ranebennur,ShriShankarTalkiesRanebennur,Kannada,17:30,Balcony,100₹,40,0
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,18:00,Balcony,150₹,150,64
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,18:00,First,100₹,460,132
Sirsi,NatarajMovieHallSirsi,Kannada,19:00,Balcony,150₹,160,116
Hospet,BalaPictureHouse2KHospet,Kannada,20:30,Maharaja,150₹,126,0
Ranebennur,ShriShankarTalkiesRanebennur,Kannada,20:30,Balcony,100₹,40,0
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,21:00,Balcony,150₹,150,64
Shivamogga,HpcChitramandirBalarajUrsRoad,Kannada,21:00,First,100₹,460,132
