City,Name,Language,Time,Type,Price,Capacity,Booked
Mumbai,InoxLaserplexCr2NarimanPoint,English,09:00,Insignia,250₹,70,0
Ghaziabad,JamMultiplexShipraMallInox,English,09:00,Executive,140₹,178,2
Ghaziabad,JamMultiplexShipraMallInox,English,09:00,Classic,112₹,120,0
Jaipur,InoxGtCentralMallMalviyaNagar,English,09:00,Royale,200₹,40,0
Jaipur,InoxGtCentralMallMalviyaNagar,English,09:00,Executive,180₹,18,0
Bangalore,Pvr4DxOrionMallDrRajkumarRoad,English,09:00,Classic,230₹,84,5
Pune,InoxAmanoraMallHadapsar,English,09:00,Royale,240₹,8,1
Pune,InoxAmanoraMallHadapsar,English,09:00,Club,150₹,224,0
Pune,InoxAmanoraMallHadapsar,English,09:00,Executive,150₹,36,0
Pune,CinepolisSeasonsMall,English,09:10,Premium,170₹,22,0
Pune,CinepolisSeasonsMall,English,09:10,Normal,150₹,17,0
Pune,CinepolisSeasonsMall,English,09:10,Executive,150₹,49,0
Gurgaon,PvrAmbienceGurgaon,English,09:15,Prime,200₹,36,2
Gurgaon,PvrAmbienceGurgaon,English,09:15,ClassicNormal,175₹,105,0
Kolkata,InoxQuestMallBallygunge,English,09:25,RoyalRecliner,220₹,10,4
Kolkata,InoxQuestMallBallygunge,English,09:25,Club,140₹,162,0
Kolkata,InoxQuestMallBallygunge,English,09:25,Executive,140₹,30,0
Kolkata,InoxQuestMallBallygunge,English,09:25,Royal,140₹,48,8
DelhiNcr,CinepolisDlfAvenue,English,09:25,Normal,250₹,108,0
Bhubaneswar,CinepolisEsplanade,English,09:30,Vip,400₹,9,1
Bhubaneswar,CinepolisEsplanade,English,09:30,Premium,160₹,44,8
Bhubaneswar,CinepolisEsplanade,English,09:30,Executive,150₹,52,2
Bhubaneswar,CinepolisEsplanade,English,09:30,Normal,140₹,23,0
Mumbai,InoxRCityGhatkoparW,English,09:30,RoyalRecliner,190₹,13,2
Mumbai,InoxRCityGhatkoparW,English,09:30,Club,112₹,63,0
Mumbai,InoxRCityGhatkoparW,English,09:30,Royal,112₹,37,3
Mumbai,InoxRCityGhatkoparW,English,09:30,Executive,90₹,36,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:30,RoyalRecliner,190₹,13,2
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:30,Club,112₹,63,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:30,Royal,112₹,37,3
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:30,Executive,90₹,36,0
Pune,PvrIconPavillionMallShivajinagar,English,09:30,Recliner,440₹,8,2
Pune,PvrIconPavillionMallShivajinagar,English,09:30,Classic,250₹,28,0
Pune,PvrIconPavillionMallShivajinagar,English,09:30,Prime,250₹,148,14
Ahmedabad,TimeCinemaAhmedabadCgSquareMall,English,09:45,Infinity1000,"1,000₹",12,0
Mumbai,InoxMegaplexInorbitMall,English,09:45,Club,230₹,16,0
Mumbai,InoxMegaplexInorbitMall,English,09:45,Royal,230₹,59,11
Guwahati,CinepolisCentralMall,English,09:50,Vip,350₹,3,0
Guwahati,CinepolisCentralMall,English,09:50,Premium,200₹,41,2
Guwahati,CinepolisCentralMall,English,09:50,Executive,180₹,116,0
Guwahati,CinepolisCentralMall,English,09:50,Normal,160₹,24,0
Gurgaon,PvrMgfMall4DxGurgaon,English,09:55,Classic,390₹,96,3
Mumbai,PvrIconInfinitiGoldAndheriW,English,10:00,Luxe,400₹,51,0
Mumbai,PvrIconInfinitiGoldAndheriW,English,10:00,LuxeSuperior,400₹,35,21
DelhiNcr,PvrPromenadeVasantKunj,English,10:10,Prime,380₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,10:10,Classic,350₹,84,0
Hyderabad,Pvr4DxKukatpallyHyderabad,English,10:10,4DxClassic,350₹,108,30
DelhiNcr,PvrPromenadeVasantKunj,English,10:10,Prime,380₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,10:10,Classic,350₹,84,0
Ahmedabad,PvrAcropolisMall4DxThaltej,English,10:15,4DxClassic,350₹,36,0
Ahmedabad,PvrAcropolisMall4DxThaltej,English,10:15,4DxPrime,350₹,84,0
Mumbai,MetroInoxCinemaMGRoad,English,10:15,Kiddles,130₹,36,1
Mumbai,PvrDynamicJuhu,English,10:15,Classic,140₹,40,0
Mumbai,PvrDynamicJuhu,English,10:15,Prime,140₹,72,13
Pune,PvrMarketCity4DxVimanNagar,English,10:15,4DxPrime,300₹,72,16
Pune,PvrMarketCity4DxVimanNagar,English,10:15,4DxClassic,280₹,48,1
Surat,PvrRahulRaj4DxDumasRoad,English,10:30,4DxPrime,300₹,60,9
Surat,PvrRahulRaj4DxDumasRoad,English,10:30,4DxClassic,280₹,24,0
Mumbai,MovietimeChembur,English,10:40,Silver,150₹,75,0
Kolkata,PvrDiamondPlazaJassore,English,10:45,Recliner,350₹,12,0
Kolkata,PvrDiamondPlazaJassore,English,10:45,Prime,180₹,11,4
Kolkata,PvrDiamondPlazaJassore,English,10:45,Classic,130₹,80,9
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,11:00,Platinum,700₹,19,0
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,11:00,PlatinumSuperior,700₹,6,2
Mumbai,CinepolisSeawoodsLT,English,11:00,Normal,400₹,96,3
Mumbai,CinepolisVivianaMall,English,11:00,Normal,120₹,27,0
Mumbai,CinepolisVivianaMall,English,11:00,Premium,120₹,46,5
